# radius_g_10.50 flux_g_10.50 flux_scatter_g_10.50 radius_g_11.75 flux_g_11.75 flux_scatter_g_11.75 radius_g_13.00 flux_g_13.00 flux_scatter_g_13.00 radius_g_14.25 flux_g_14.25 flux_scatter_g_14.25 radius_g_15.50 flux_g_15.50 flux_scatter_g_15.50
20.503906408292053 0.08243814476966754 0.006339592991733514 20.503906408292053 0.025436557118195063 0.002625717487221631 20.503906408292053 0.007926547668576207 0.0018038757443566908 20.503906408292053 0.0023961570912955556 0.001972904369194714 20.503906408292053 0.00029640402175195256 0.0016161741729051181
21.510343604879957 0.07228050262597635 0.005830212819017692 21.510343604879957 0.022099386460157695 0.002768002847753902 21.510343604879957 0.00677130759152421 0.001890468494935252 21.510343604879957 0.0018331622598229623 0.002003408025772327 21.510343604879957 0.0004935130062864048 0.0015716438477766344
22.508377151629567 0.06446862127975914 0.00488602452638855 22.508377151629567 0.019831719398295276 0.002512282946907645 22.508377151629567 0.006074341517572166 0.0018544393070847767 22.508377151629567 0.0018482504963352256 0.0017717376432031954 22.508377151629567 0.00038520466650489077 0.0017860913090238578
23.51075945179143 0.057653557155415196 0.00438526942198463 23.51075945179143 0.017756189330503616 0.0028851844998993193 23.51075945179143 0.005142293863624533 0.001639763626599767 23.51075945179143 0.0014867625596718679 0.0018184138443757584 23.51075945179143 0.0005548729944212334 0.001897669440254579
24.49735026487559 0.051751959131354684 0.0038248027235282455 24.49735026487559 0.015830755768792074 0.002604530748906917 24.49735026487559 0.0044334979002705905 0.0018359877197031522 24.49735026487559 0.0011752366805552745 0.00186337824136657 24.49735026487559 0.00044759446405160465 0.0020083692511884917
25.499613526483103 0.04714166036518687 0.003888221364113046 25.499613526483103 0.014241005224662828 0.002375147041272805 25.499613526483103 0.004196789348557414 0.0019045393519600859 25.499613526483103 0.0011921916405543379 0.0015364822642095518 25.499613526483103 0.0003793149299100892 0.0018952174305446124
26.502824943767788 0.04273393283538934 0.003125019608380228 26.502824943767788 0.012697269514827556 0.0023351021259251595 26.502824943767788 0.0036946395797130354 0.001753513046488063 26.502824943767788 0.0011489030971981746 0.0016493257262257745 26.502824943767788 0.00025974618785614713 0.0017083921657889715
27.49440033897812 0.03947871073862608 0.003014934518121398 27.49440033897812 0.011941138782626013 0.0025481927409302723 27.49440033897812 0.0035429548782542784 0.0018697733100721979 27.49440033897812 0.0011262950483989882 0.0017299500910089008 27.49440033897812 0.0002066895746278633 0.0018004743904061124
28.499651401376823 0.03616533802286106 0.003407891735290339 28.499651401376823 0.0106893129339253 0.0023736304353491893 28.499651401376823 0.0032558506572101104 0.002027795955517949 28.499651401376823 0.0007696569408499746 0.0017825396718361083 28.499651401376823 0.0002620023661607392 0.0016772209707609463
29.4939161523186 0.03298659757867975 0.0029465005001169157 29.4939161523186 0.009422801155808975 0.00212702568098016 29.4939161523186 0.0028268291732639434 0.001772893329438498 29.4939161523186 0.0006581267467356746 0.0017090892538279775 29.4939161523186 0.00032519299652532203 0.0018368210781528145
30.5097846927834 0.030672228993636124 0.0028679847926377975 30.5097846927834 0.008755316749855174 0.0019440638036920983 30.5097846927834 0.002487867308772509 0.0019329206967743245 30.5097846927834 0.0007803938617798453 0.0013260342053776138 30.5097846927834 0.00029840025047680064 0.0018168383185623842
31.508155293510917 0.028146290883809558 0.0025004687261596464 31.508155293510917 0.00816204603523441 0.00222273322663688 31.508155293510917 0.0023317152341498807 0.0018880332501056462 31.508155293510917 0.0006379166658428838 0.001414698511134082 31.508155293510917 0.00029099422876629707 0.0019816322084373695
32.515983915606796 0.026628572322912575 0.0027507383943829937 32.515983915606796 0.007638399126454401 0.0020120419974542373 32.515983915606796 0.0019670783294879306 0.0016496045161597107 32.515983915606796 0.0006055569568224511 0.0016859494864962421 32.515983915606796 0.0003329289543998865 0.0016912268676824748
33.501697300286146 0.02471441883578287 0.0023901500511587614 33.501697300286146 0.006935619452151728 0.0019787394204737814 33.501697300286146 0.001916753725209166 0.0017071886604461356 33.501697300286146 0.00025996131579896647 0.0014915955743665787 33.501697300286146 0.0002996266394385532 0.0019361568178170448
34.50899062563262 0.023060050478678543 0.0025678828883253157 34.50899062563262 0.006475933067011896 0.0020103966037469767 34.50899062563262 0.0015443078480282262 0.001715221753463593 34.50899062563262 0.00047383873505193195 0.0015259073301334375 34.50899062563262 0.0004360231778300404 0.001612184974615063
35.503175210113255 0.021653218043294106 0.002281930274481466 35.503175210113255 0.00596361806398506 0.0018992337901855476 35.503175210113255 0.0017370743300513115 0.0018533308013331615 35.503175210113255 0.0004398849088550523 0.0014248867366124492 35.503175210113255 0.0004545114423408754 0.0017907432939180807
36.507892653507135 0.020243840461157712 0.00247874023221645 36.507892653507135 0.0053783282689605 0.0018434861626781406 36.507892653507135 0.001680742908017284 0.0017775073058780785 36.507892653507135 0.0004495228871149731 0.0014224869285697568 36.507892653507135 0.0003141077388437272 0.0015230244057679115
37.49850687694112 0.018988322153819633 0.0022373151481214276 37.49850687694112 0.005196624062036805 0.0017980605988861143 37.49850687694112 0.0012422140328282167 0.0016412579099791772 37.49850687694112 0.0003625312938257428 0.0013006347799377918 37.49850687694112 0.00022548442835440172 0.0014349775753738946
38.501076062884266 0.017851027671130424 0.002230155686577164 38.501076062884266 0.0047325244741942465 0.0018167784969817433 38.501076062884266 0.0011066264323045926 0.0015372347311213624 38.501076062884266 0.0003888176795570301 0.0016111884411495428 38.501076062884266 0.00046263358462586925 0.0016656485418912912
39.49383863338686 0.016636726002864567 0.0021966143243268912 39.49383863338686 0.004399252729789121 0.0018585493522897377 39.49383863338686 0.0011393497130466794 0.0015277514212206121 39.49383863338686 0.0004231378399890184 0.0014325405868291902 39.49383863338686 0.0003533582451740099 0.00153108961043158
40.4944711534797 0.015528131323462976 0.0023149080830860056 40.4944711534797 0.0039193952773575605 0.0018799913577361384 40.4944711534797 0.0011246982180160656 0.0015368928832803085 40.4944711534797 0.00032767769016869115 0.0015970698151020243 40.4944711534797 0.0003874729212380579 0.0015221051522531675
41.505712077486294 0.014294413769665285 0.0019535070189985074 41.505712077486294 0.0036819745651017503 0.0016525389539421196 41.505712077486294 0.000992087670383527 0.0014693666215999206 41.505712077486294 0.0004809014032570681 0.0014310653156218347 41.505712077486294 0.00033733418851763743 0.0014856279687323931
42.497740669357945 0.013419496816795475 0.0020892085265121 42.497740669357945 0.0032543470399544515 0.001633862727699685 42.497740669357945 0.0008890657026341209 0.0014337937323612518 42.497740669357945 0.0004929344229775463 0.0014872554516494733 42.497740669357945 0.00016673095577320285 0.001298780895330062
43.505019135727316 0.012356803978830934 0.001859337363106836 43.505019135727316 0.0030423711277823384 0.001807791626792606 43.505019135727316 0.0008936389233600316 0.001440820624229215 43.505019135727316 0.00021750774640084207 0.0017231433666297737 43.505019135727316 0.00021487581535344254 0.001310181245740909
44.49875440526813 0.011419692555788074 0.0017110388328575755 44.49875440526813 0.0029035691864814405 0.0016486307696376534 44.49875440526813 0.0007564179186457233 0.0015808212903639478 44.49875440526813 0.00023586548081561538 0.0015401105134351682 44.49875440526813 0.0002606787272304 0.0012304770470907057
45.5100108767291 0.01065224949571865 0.0018565169723383924 45.5100108767291 0.002800448573809806 0.0016702944358601814 45.5100108767291 0.0008764913503681639 0.0014659745613714338 45.5100108767291 0.0002014732244856222 0.0013571762959126914 45.5100108767291 0.0002673038140560225 0.0013538261419042234
46.50666053373431 0.009676195006580665 0.0016108243285914002 46.50666053373431 0.0023289019383808387 0.0017126770766205026 46.50666053373431 0.000753546303384552 0.0016360995969792113 46.50666053373431 0.00020162224413674377 0.0013830155331450579 46.50666053373431 0.00026442092402263924 0.0012788131684429084
47.504075383065825 0.009282572851188397 0.0016880445072169938 47.504075383065825 0.0021777774934353556 0.0014585691352646203 47.504075383065825 0.0008415715584977836 0.0015489923323651115 47.504075383065825 0.00021363654246835044 0.0012217539823446417 47.504075383065825 0.0003034764225584429 0.0013291641630000285
48.5050386867179 0.008638825871942504 0.0015953723797846543 48.5050386867179 0.0019963528385975567 0.0013283487256719928 48.5050386867179 0.00042394583601126825 0.0016089247768113623 48.5050386867179 6.18950570630256e-05 0.0013703646106708223 48.5050386867179 0.00017886041531989719 0.0014734302657741305
49.50517558801302 0.007939737996325504 0.0016904138610616668 49.50517558801302 0.0016253348627101156 0.0013287375871100335 49.50517558801302 0.0005256022147246671 0.0014903291549846973 49.50517558801302 9.45993029036502e-05 0.0015314180022357718 49.50517558801302 0.00026073884031317174 0.0014516619590261607
50.49773889987551 0.007491747229964195 0.0016525691174982518 50.49773889987551 0.0015942169427280739 0.0013160716609175057 50.49773889987551 0.00047298550585502365 0.0014601890419237453 50.49773889987551 0.00017898400415757585 0.0013496636240756413 50.49773889987551 0.0003047098588329813 0.0016278690190738487
51.50316271841954 0.006792281775966783 0.001579405676760948 51.50316271841954 0.0013059748364356864 0.0011834874923525244 51.50316271841954 0.0003071023398270106 0.0013355777413837661 51.50316271841954 0.00012223026225669423 0.0013775552670237956 51.50316271841954 0.00035130070159027077 0.001358690461505801
52.499792475780325 0.0062892689596996225 0.0015685926900243894 52.499792475780325 0.0012362507805116492 0.0014250824138543022 52.499792475780325 0.00018334368977639343 0.0012539635489784266 52.499792475780325 -7.309871859331774e-05 0.0012300196601757827 52.499792475780325 0.00024614882469249145 0.0013742915277350765
53.499668653179526 0.00602121052952451 0.001608048359178675 53.499668653179526 0.0012118803025386205 0.0013316006188736056 53.499668653179526 0.00020782404013799715 0.0015422214359681488 53.499668653179526 2.9130107947974877e-05 0.0011600792059704803 53.499668653179526 0.0002741286315723474 0.0013142768153014002
54.49505528027291 0.005499228161517945 0.0016989883709765507 54.49505528027291 0.0010482138508921784 0.0014736587553960275 54.49505528027291 0.00027793348985960065 0.0013564917817832183 54.49505528027291 8.889885798689952e-05 0.0013676926984225346 54.49505528027291 0.000279546174901239 0.0013651673188535142
55.49361629953486 0.005167974935388519 0.001518982389642746 55.49361629953486 0.0010046021843956518 0.0011921271020439344 55.49361629953486 0.00022188026926331155 0.0015342037927795114 55.49361629953486 -3.906581007375515e-06 0.0012182081805972057 55.49361629953486 0.0003328763003519695 0.0013385163497207824
56.50490288461702 0.004887512753787815 0.0015719661564328957 56.50490288461702 0.0009121015079538446 0.0013124541827903929 56.50490288461702 0.00010571417168140211 0.0014665187591907797 56.50490288461702 3.635768141851977e-05 0.0013167669818308914 56.50490288461702 0.00023793666502021149 0.0012166387979130654
57.50437452924778 0.00458309027627732 0.0015694249363548804 57.50437452924778 0.000734083074242188 0.0012188028188945671 57.50437452924778 8.400895862460657e-05 0.0014209010376680597 57.50437452924778 1.1636417376974831e-05 0.0011491072180102367 57.50437452924778 0.0001387928035805993 0.0011660533965380231
58.510237480290584 0.004249973415911861 0.0016516449593627922 58.510237480290584 0.0008135418124440488 0.0013497596897839492 58.510237480290584 1.5584174729790422e-05 0.0013028287092835208 58.510237480290584 -2.7421942408886355e-05 0.0011833522113177365 58.510237480290584 0.0002622588910156407 0.001357006893423157
59.499098228460575 0.004000701000059162 0.0014769484079039193 59.499098228460575 0.0007613273802855603 0.0013860498781718964 59.499098228460575 0.000149067310524944 0.0014953119783399896 59.499098228460575 6.872324185172991e-05 0.0011627053581040304 59.499098228460575 9.726734840485434e-05 0.0011554920833265524
60.49902810789608 0.0036856433948283776 0.0013583003571353777 60.49902810789608 0.0007265197896415147 0.0012737651000593252 60.49902810789608 3.9938156560949924e-05 0.001231488370636656 60.49902810789608 -1.3781756485745682e-06 0.0012437895754627212 60.49902810789608 0.000140531020430527 0.0011557139625569706
61.50725526309884 0.003550810607977067 0.0013514773160919328 61.50725526309884 0.0006456808774444127 0.0012436071691236464 61.50725526309884 0.0001328020192529807 0.0012261040387399234 61.50725526309884 0.00020046817015112245 0.0013412999926333449 61.50725526309884 0.000184722665077121 0.0012157253246080353
62.503613095564326 0.0033589557276553126 0.001258228911785208 62.503613095564326 0.000587475548706735 0.0012762178825424398 62.503613095564326 3.792698583348496e-05 0.0012319388994998066 62.503613095564326 0.00015726459724238533 0.0013447782679279028 62.503613095564326 0.00017580009481370636 0.001390535797687118
63.50271447741427 0.003245174039459086 0.0014543064491333122 63.50271447741427 0.0003358035243622864 0.001268861984194438 63.50271447741427 -5.7986244785987755e-05 0.0012831522197936296 63.50271447741427 0.00022134621717958603 0.0012833327761353867 63.50271447741427 0.0001654411762198362 0.0013117805196311096
64.50336774153733 0.003036254304547401 0.0012779742482195418 64.50336774153733 0.00048613810695526593 0.0012351538016856277 64.50336774153733 -3.497147289487474e-05 0.0012926445366165632 64.50336774153733 7.374501655161211e-05 0.0013304672932180988 64.50336774153733 0.00015937246883636949 0.0011651124894512372
65.50235795755754 0.0027880369149743843 0.0013125209727507282 65.50235795755754 0.0004400970506814253 0.0012164530226688901 65.50235795755754 3.4638126024452575e-05 0.0012497166727406495 65.50235795755754 8.854907610653758e-05 0.0011528438805052405 65.50235795755754 6.164643998012524e-05 0.0012584294021536335
