# radius_z_10.50 flux_z_10.50 flux_scatter_z_10.50 radius_z_11.75 flux_z_11.75 flux_scatter_z_11.75 radius_z_13.00 flux_z_13.00 flux_scatter_z_13.00 radius_z_14.25 flux_z_14.25 flux_scatter_z_14.25 radius_z_15.50 flux_z_15.50 flux_scatter_z_15.50
0.7638546982247344 145.8996241025141 4.518031866538004 0.7638546982247344 145.1822298176202 5.067702334290713 0.7638546982247344 145.97831678270205 4.787480538279785 0.6679715562806549 147.1414428875043 6.612249554100341 0.7638546982247344 94.00854645256382 7.779700610130885
1.582879022540889 145.89967758566505 4.518126061143205 1.4936298068798708 145.18216899140077 5.067938735942246 1.708031030163094 144.74711412241172 5.604116717686478 1.708031030163094 20.862491515255535 6.314025434009133 1.582879022540889 8.378798800377604 2.127612097363801
2.5198353120789463 145.7570100111836 4.659038979105387 2.5737416342748936 48.7593774073097 12.91817564311256 2.5737416342748936 13.206617877580253 3.1318647717898345 2.5198353120789463 4.462525574026242 1.078275763497368 2.5198353120789463 1.4653764820147037 0.38726144139426666
3.5394250945598498 48.57601734963831 8.575617743892312 3.5394250945598498 13.484909855523533 3.1942929747495388 3.5394250945598498 3.9649605212264696 0.7820922790815683 3.5394250945598498 1.346683522218696 0.31098246029077525 3.5394250945598498 0.43775968708584656 0.10982303715558696
4.541753185720246 17.927165192240466 3.5338451088830616 4.541753185720246 5.184625841672957 1.0386505764142953 4.541753185720246 1.6257865274004708 0.3230906424480265 4.541753185720246 0.5498353106846644 0.12369043652390474 4.541753185720246 0.17673617284311444 0.04090669740779638
5.560946142519275 8.532924631232465 1.501981360683528 5.560946142519275 2.559588223584755 0.4596511392046861 5.560946142519275 0.8209752553513778 0.1489100505714482 5.560946142519275 0.2856370042771942 0.05066167800702442 5.560946142519275 0.09102362085700018 0.021837180328192665
6.515850980493646 4.756516589079782 0.7409150838090515 6.515850980493646 1.4689640424066455 0.2221226073813161 6.515850980493646 0.47739170492426297 0.07953227702841917 6.515850980493646 0.16306254055032723 0.03154822263701926 6.515850980493646 0.05545270061866338 0.019561578253408485
7.495673018482064 2.9464629247915015 0.413111687786694 7.495673018482064 0.9363548628387175 0.12758599458022926 7.495673018482064 0.30918874729321233 0.041741729300241795 7.495673018482064 0.10510525484992217 0.0214794219176429 7.495673018482064 0.03835110828036464 0.01750154471331831
8.52406440613866 1.9859906331096044 0.24780200203562902 8.52406440613866 0.6359033043618919 0.07480667042356742 8.52406440613866 0.20973774976299447 0.028745486965771193 8.52406440613866 0.0720844203699374 0.01772338002789275 8.52406440613866 0.02760602935227681 0.01548466044765942
9.51352269141142 1.4380032130652758 0.1572839219283764 9.51352269141142 0.4604491552451595 0.05528272088492419 9.51352269141142 0.15278550175544434 0.022804739280693154 9.51352269141142 0.055108912615536104 0.01539843680009775 9.51352269141142 0.023152934702853456 0.015206689509380323
10.50780062620147 1.1059888492559808 0.1130930318808359 10.50780062620147 0.3559883978985629 0.04040358259719027 10.50780062620147 0.11721792974702075 0.017321456708852007 10.50780062620147 0.04239677951384034 0.015117281532479944 10.50780062620147 0.01801247383584142 0.014203297213991429
11.517574831534633 0.8702563810285642 0.0717363377460687 11.517574831534633 0.2793894363715317 0.03136257813239997 11.517574831534633 0.09230810232211312 0.01719616687097825 11.517574831534633 0.035322841358630674 0.012538795825953417 11.517574831534633 0.01742435222242343 0.0137613068459774
12.495230209964122 0.713789673202036 0.05815501971064373 12.495230209964122 0.2328487029180518 0.025016180323402745 12.495230209964122 0.07436114733418721 0.012972471180491697 12.495230209964122 0.029943309852808415 0.013251091117666815 12.495230209964122 0.015483401957305923 0.0119031880617513
13.508888703368608 0.5957885953448439 0.044886410106825994 13.508888703368608 0.19218694144162968 0.02210781332823078 13.508888703368608 0.06234914881466701 0.01337135821089197 13.508888703368608 0.024853393239777595 0.011704705093094571 13.508888703368608 0.013259650198366446 0.012303424605288141
14.496675494560044 0.5047956044527424 0.03964435315961596 14.496675494560044 0.16255562549531827 0.018904682391501566 14.496675494560044 0.0551414386670059 0.012022534774115488 14.496675494560044 0.02152784232348625 0.012996710213628691 14.496675494560044 0.012444442227653951 0.01312337278314877
15.514515332423377 0.43083189239576614 0.03453778318583545 15.514515332423377 0.13758462748085937 0.01640225606857501 15.514515332423377 0.0476222444288297 0.011510012057788371 15.514515332423377 0.018929128261311847 0.011269100596851425 15.514515332423377 0.011393235835897644 0.010740462629386865
16.49664020338687 0.36659007474380356 0.029190040444449943 16.49664020338687 0.11862776604307657 0.01564572370937376 16.49664020338687 0.04149195003806025 0.010689158906590248 16.49664020338687 0.016860214495800448 0.01117582436543206 16.49664020338687 0.00998092898400511 0.011435954142282332
17.50603147489459 0.31653028026549057 0.0247871411855702 17.50603147489459 0.10351724971602166 0.014424098473233246 17.50603147489459 0.0370651574282604 0.011753547121705473 17.50603147489459 0.016336192736943107 0.01068318220076654 17.50603147489459 0.009294715717376632 0.01123932489741914
18.5122978044326 0.27373071250575576 0.02167371293081061 18.51044360791916 0.09089800831437965 0.015626608124272193 18.51044360791916 0.033295879948494374 0.011081372856067178 18.51044360791916 0.014014539611247611 0.011361091409795437 18.51044360791916 0.009798221719823613 0.009782973224176915
19.512404926097656 0.2396170736885757 0.024056349519800777 19.512404926097656 0.07974247103001791 0.012852354513505934 19.512404926097656 0.029507435158779738 0.011963975992287938 19.512404926097656 0.015182051245784117 0.012571924438159406 19.512404926097656 0.009820066694293507 0.00913297897829477
