# radius_g_10.50 flux_g_10.50 flux_scatter_g_10.50 radius_g_11.75 flux_g_11.75 flux_scatter_g_11.75 radius_g_13.00 flux_g_13.00 flux_scatter_g_13.00 radius_g_14.25 flux_g_14.25 flux_scatter_g_14.25 radius_g_15.50 flux_g_15.50 flux_scatter_g_15.50
0.7638546982247344 146.4936066813625 4.684269718282365 0.7638546982247344 146.39498491752533 5.070781058757616 0.7638546982247344 146.2031291263437 5.726120075602143 0.6679715562806549 149.62210942887413 10.479895224165016 0.7638546982247344 100.1885895765064 7.673750697114029
1.582879022540889 146.49355290790479 4.657863875869497 1.4936298068798708 146.39506928230597 5.0707292586993615 1.582879022540889 145.80110109521536 5.956292288927511 1.667357790037879 25.33445355304226 11.855660063311364 1.582879022540889 9.738793337114931 2.9855201246878202
2.5198353120789463 146.24072940768045 4.670317035252989 2.5737416342748936 53.40680386846587 27.861730051539414 2.5737416342748936 11.96826537383796 3.4986962783860065 2.5198353120789463 3.7346977543226334 1.1610312731570793 2.5198353120789463 1.3312706657749365 0.5340682945160117
3.5394250945598498 36.51396012475434 10.42349591412277 3.5394250945598498 10.248017163388932 2.948513859684339 3.5394250945598498 2.8948925001731305 0.8570153651358325 3.5394250945598498 0.9483266109103888 0.30220510258260386 3.5394250945598498 0.32149386184775647 0.114966264432228
4.541753185720246 11.704262536863778 2.919800852695674 4.541753185720246 3.4235584672027173 0.82254306309142 4.541753185720246 1.0508413598193813 0.26999889167117347 4.541753185720246 0.3294685461552753 0.08531930884552204 4.541753185720246 0.11804750442389425 0.038010032879874894
5.560946142519275 4.959862550458791 1.0422327826113964 5.560946142519275 1.48582785857112 0.32328770415745883 5.560946142519275 0.46754270460967323 0.10476347686645965 5.560946142519275 0.15265226358003514 0.03375781645593021 5.560946142519275 0.05388110002925501 0.014910492654110579
6.515850980493646 2.6029230733770827 0.4498486090191442 6.515850980493646 0.7997517162561777 0.14581116376383016 6.515850980493646 0.25730205135113016 0.04815404490465674 6.515850980493646 0.08307582234683593 0.016426835813431084 6.515850980493646 0.02924868812917751 0.008023956650191233
7.495673018482064 1.5997849845520848 0.23614000552358552 7.495673018482064 0.5000934021983228 0.0744313738020446 7.495673018482064 0.16284940259077169 0.02598622865345614 7.495673018482064 0.05361865140443341 0.010047697289549832 7.495673018482064 0.018256928437469757 0.005051293664154874
8.52406440613866 1.047912527123168 0.12824237815975909 8.52406440613866 0.3326431068739737 0.04608767835591101 8.52406440613866 0.10819083562067455 0.01601154114175413 8.52406440613866 0.036865560603354885 0.006174503989920708 8.52406440613866 0.012033461931755028 0.003840604822709218
9.51352269141142 0.7228721019383693 0.07938732509189055 9.51352269141142 0.23028165666493772 0.02831891379266396 9.51352269141142 0.0752543930304784 0.011275146525835151 9.51352269141142 0.024765066014385724 0.00465333101034637 9.51352269141142 0.009205729714926914 0.003469770246549105
10.50780062620147 0.5287184361670072 0.06306327881003415 10.50780062620147 0.16973139278582558 0.02274577586765159 10.50780062620147 0.055499909131969866 0.007910459940040662 10.50780062620147 0.018339243758902356 0.0038621109265388445 10.50780062620147 0.006789194113208745 0.003930707629293619
11.517574831534633 0.3992176247692978 0.046576136685337104 11.517574831534633 0.12781465188436142 0.016703920745657512 11.517574831534633 0.04172023413667561 0.006120556621332839 11.517574831534633 0.013909501373696747 0.004073668457629106 11.517574831534633 0.0050027020886857804 0.003125411136947519
12.495230209964122 0.3133287843118 0.03552632123804042 12.495230209964122 0.10179288868659153 0.013404969371472668 12.495230209964122 0.0328836822811296 0.00488554884703524 12.495230209964122 0.011243733900288691 0.003348473910162492 12.495230209964122 0.0042561776471336035 0.00319447374179954
13.508888703368608 0.25418781273866486 0.027621377850098848 13.508888703368608 0.08258308667870301 0.011239107251833077 13.508888703368608 0.026242279738447425 0.004519770222218067 13.508888703368608 0.00913641400207732 0.0032370727047384444 13.508888703368608 0.003881120933500852 0.0033229176093252776
14.496675494560044 0.2118184818350194 0.02074617991686361 14.496675494560044 0.0686110218934624 0.009671058095940616 14.496675494560044 0.021856435702400187 0.0037363606117597563 14.496675494560044 0.007757148152135221 0.0034050241057621616 14.496675494560044 0.002813124300322236 0.0026906011911491225
15.514515332423377 0.17907414169300734 0.01804037305980816 15.514515332423377 0.057603116515812056 0.007484466751678763 15.514515332423377 0.0184749286242576 0.003576976980393727 15.514515332423377 0.0060894105051136314 0.002817654402152333 15.514515332423377 0.0025381389398382095 0.0027002884946825097
16.49664020338687 0.15100886949119297 0.016313616571231645 16.49664020338687 0.04821892041241052 0.006510139318320704 16.49664020338687 0.015481052790706173 0.0036070135925364006 16.49664020338687 0.004959669325388821 0.002776429730644158 16.49664020338687 0.0024118066840217124 0.0025933526263867243
17.50603147489459 0.1281981608784048 0.01442675402844499 17.50603147489459 0.041378851420974916 0.005346545511368392 17.50603147489459 0.012919079674480857 0.0036912387433378183 17.50603147489459 0.004471317740800025 0.0022975703770593764 17.50603147489459 0.0019827684159182393 0.0028125365008317537
18.5122978044326 0.11076119805981219 0.013190917316306429 18.51044360791916 0.03497513985061943 0.004576627388915975 18.51044360791916 0.0110776638006282 0.0030164885917676595 18.51044360791916 0.004046721008219451 0.002724855373589776 18.51044360791916 0.002040984829407844 0.002752582256119083
