# radius_g_10.50 flux_g_10.50 flux_scatter_g_10.50 radius_g_11.75 flux_g_11.75 flux_scatter_g_11.75 radius_g_13.00 flux_g_13.00 flux_scatter_g_13.00 radius_g_14.25 flux_g_14.25 flux_scatter_g_14.25 radius_g_15.50 flux_g_15.50 flux_scatter_g_15.50
0.7638546982247344 146.2210066615014 5.364694462021037 0.7638546982247344 146.2747520803772 5.83848809727821 0.7638546982247344 146.6537123540317 5.005374078806866 0.6679715562806549 147.78562628983596 6.6606323599409505 0.7638546982247344 100.67653013494663 7.658627708603777
1.582879022540889 146.22104494845885 5.364513366395936 1.582879022540889 146.4206921752612 5.804681476918349 1.4936298068798708 146.08059184551274 5.437334081064866 1.708031030163094 28.932333318910942 11.084905076045496 1.582879022540889 12.211325416447218 2.958771188179598
2.519835312078946 146.04724176361765 5.237988993868487 2.5198353120789463 142.4644006387104 9.138754766207965 2.5737416342748936 17.862363818934973 4.408828276851645 2.5198353120789463 5.069084231452187 1.7858841874281457 2.5198353120789463 1.7090158727368272 0.6292552126742381
3.5394250945598498 62.23155399696351 24.868602516317534 3.5394250945598498 14.250960630572797 4.1985056204484295 3.5394250945598498 3.9061388714513843 1.0298439361553144 3.5394250945598498 1.2263342131103467 0.3812214893617721 3.5394250945598498 0.4064875344951483 0.14605182180602014
4.541753185720246 16.105932609298595 4.407890117190087 4.541753185720246 4.42908690836887 1.044338309020943 4.541753185720246 1.347547820808037 0.35576060640369905 4.541753185720246 0.42119766108548784 0.11237659741088239 4.541753185720246 0.1402396293277774 0.04219872529202245
5.560946142519275 6.434097521006732 1.6282781258762113 5.560946142519275 1.8646876526291334 0.38023995626468543 5.560946142519275 0.5887385224379357 0.133395494995264 5.560946142519275 0.1853738953033675 0.04367929166050328 5.560946142519275 0.06296709543747099 0.018842993293526445
6.515850980493646 3.212733528781534 0.708081587999036 6.515850980493646 0.9548019734027318 0.16801968877350076 6.515850980493646 0.31100676989526055 0.06205175996264066 6.515850980493646 0.09873036797636614 0.01952471060343157 6.515850980493646 0.03298709196299679 0.008749596735457344
7.495673018482064 1.9027007809529688 0.3495918697210517 7.495673018482064 0.5720905373698271 0.09195926290809485 7.495673018482064 0.18870329185282092 0.02886927374215042 7.495673018482064 0.060816564529998014 0.011171003624734187 7.495673018482064 0.02000399342874821 0.005797756444991904
8.52406440613866 1.204305273606594 0.19905467121752782 8.52406440613866 0.3698623919464304 0.05158448839893222 8.52406440613866 0.12256274910638194 0.016638066016508853 8.52406440613866 0.03979297918741169 0.006992955961752473 8.52406440613866 0.0134858777571371 0.004057517793315163
9.51352269141142 0.796442925968937 0.1272644492046649 9.51352269141142 0.2518234954354277 0.03565097817282199 9.51352269141142 0.08391872237041227 0.012426354514453111 9.51352269141142 0.02677053248731083 0.005361455449545629 9.51352269141142 0.009391181303851217 0.0040190709771185645
