# radius_z_10.50 flux_z_10.50 flux_scatter_z_10.50 radius_z_11.75 flux_z_11.75 flux_scatter_z_11.75 radius_z_13.00 flux_z_13.00 flux_scatter_z_13.00 radius_z_14.25 flux_z_14.25 flux_scatter_z_14.25 radius_z_15.50 flux_z_15.50 flux_scatter_z_15.50
0.7638546982247344 146.4404102312763 5.815982264142369 0.7638546982247344 146.3830523129619 5.55381106987342 0.7638546982247344 146.54960381447864 4.507684662509668 0.6679715562806549 148.2776903510711 8.467181805944055 0.7638546982247344 95.61205457321478 6.294045079762895
1.582879022540889 146.44047157825057 5.816031407464996 1.582879022540889 146.3832363033796 5.554083854066697 1.582879022540889 145.66540813542395 5.114399254139727 1.6876944101004865 34.470352394053094 11.159968149683479 1.582879022540889 12.114037018906576 2.536247343494125
2.519835312078946 146.44042555908885 5.859889417613442 2.5198353120789463 120.64706348517245 44.821812358965204 2.5737416342748936 19.462037135958855 4.334804115189817 2.5198353120789463 6.492142773177903 1.6423954972260733 2.5198353120789463 2.0364182837840312 0.5159150475133726
3.5394250945598498 67.6105185015098 16.813296161015543 3.5394250945598498 18.957896810072242 3.9278023757109843 3.5394250945598498 5.38138994535166 1.1288913805622922 3.5394250945598498 1.8400115108971105 0.4097678309767116 3.5394250945598498 0.5833793696377595 0.15448636106957597
4.541753185720246 23.841442961685548 4.4249963833003685 4.541753185720246 7.16220148226609 1.5794223916388588 4.541753185720246 2.0927714260687926 0.42603577296633705 4.541753185720246 0.7201767048296357 0.17071372598744017 4.541753185720246 0.22974229143562858 0.054025407762787934
5.560946142519275 11.030247982478045 2.3655527662303695 5.560946142519275 3.3960244022842323 0.750854987153614 5.560946142519275 1.0149018118482096 0.20500804285787583 5.560946142519275 0.34542688180480585 0.07198237252099864 5.560946142519275 0.11544366937913723 0.03272018892832259
6.515850980493646 5.973358686808988 1.2042679508229879 6.515850980493646 1.8644784745615919 0.4070391223102608 6.515850980493646 0.5688313690426356 0.10487761478555158 6.515850980493646 0.19580616735626816 0.04172850324559903 6.515850980493646 0.06670774526033067 0.019884162595078244
7.495673018482064 3.6582709446937645 0.6900113265689323 7.495673018482064 1.143803614610551 0.23776038517325251 7.495673018482064 0.35540762126002534 0.06440590257301881 7.495673018482064 0.12027031791858364 0.024897778685962418 7.495673018482064 0.04212263828915505 0.01611481753939453
8.52406440613866 2.3782569699536076 0.43140942983863945 8.52406440613866 0.7521449952440493 0.1394186074029528 8.52406440613866 0.23437961590969686 0.040214485285033165 8.52406440613866 0.08205945366737513 0.01808630684639672 8.52406440613866 0.032200450446454434 0.01543535785030524
9.51352269141142 1.6678429138844386 0.25821960664291743 9.51352269141142 0.5323350777598452 0.09436301119096356 9.51352269141142 0.1653852508654136 0.025102483573570887 9.51352269141142 0.05891991967337629 0.014248527070704885 9.51352269141142 0.02552454863232439 0.014588717355654203
10.50780062620147 1.2539674647645924 0.18695820746215977 10.50780062620147 0.3979874307734534 0.0630602695156693 10.50780062620147 0.12713796563500088 0.020077333502480605 10.50780062620147 0.045783569202408614 0.012385879444855212 10.50780062620147 0.018409854588140505 0.01356937687867293
11.517574831534633 0.9759356105136617 0.12606707711695225 11.517574831534633 0.3061539291206108 0.04956755337567338 11.517574831534633 0.09851925477879926 0.015286540781138735 11.517574831534633 0.035290610997250935 0.013639061843097221 11.517574831534633 0.017343842709013513 0.011960715637125158
